source_path,candidate_rank,name,city,address,specialty,profile_id,canonical_url,match_score
/hausarzt/castrop-rauxel/andrey-nefedev-julia-carolin-nefedev-castrop-rauxel,3,MVZ Prof. Dr. Uhlenbrock und Partner - Standort Castrop-Rauxel - Radiologie u. Nuklearmedizin,Castrop-Rauxel,"Im St. Rochus-Hospital, Glückaufstraße 10, 44575 Castrop-Rauxel",Radiologe,72c08ab3-ea22-4226-a69c-7daaddce610a,https://navoria.de/praxis/castrop-rauxel/mvz-prof-dr-uhlenbrock-und-partner-standort-castrop-rauxel-radiologie-u-nuklearm-liwfJ4,0.502
/hausarzt/castrop-rauxel/andrey-nefedev-julia-carolin-nefedev-castrop-rauxel,4,MRT Lünen | MRT-Zentrum Recklinghausen der Radiologie Castrop,Castrop-Rauxel,"Grutholzallee 19, 44577 Castrop-Rauxel",Radiologe,87704abf-b4c7-4809-b88c-b7edf5da31da,https://navoria.de/praxis/castrop-rauxel/mrt-luenen-mrt-zentrum-recklinghausen-der-radiologie-castrop-cObrqo,0.467
/hausarzt/castrop-rauxel/andrey-nefedev-julia-carolin-nefedev-castrop-rauxel,5,MRT Herne | MRT-Zentrum Recklinghausen der Radiologie Castrop,Castrop-Rauxel,"Grutholzallee 19, 44577 Castrop-Rauxel",Radiologe,f5d6acdd-26e1-48b0-b1be-b86a8fa2adcb,https://navoria.de/praxis/castrop-rauxel/mrt-herne-mrt-zentrum-recklinghausen-der-radiologie-castrop-40aLw0,0.461
/hausarzt/leipzig/frau-dr-med-katja-khn-leipzig,1,Praxis Dr. Kautz Leipzig,Leipzig,"Ferdinand-Rhode-Straße 3B, 04107 Leipzig",Hausarzt,88591677-0715-4fdf-b79c-bca58722ce51,https://navoria.de/praxis/leipzig/praxis-dr-kautz-leipzig-JoBF20,0.734
/hausarzt/leipzig/frau-dr-med-katja-khn-leipzig,2,Kardiopraxis Leipzig Dr. med. Maika Klein,Leipzig,"August-Bebel-Straße 69, 04275 Leipzig",Kardiologe,a95510cb-f77b-4c78-b59d-902daf1ea66c,https://navoria.de/praxis/leipzig/kardiopraxis-leipzig-dr-med-maika-klein-ClUfHQ,0.635
/hausarzt/leipzig/frau-dr-med-katja-khn-leipzig,3,OWZ Leipzig,Leipzig,"Lutherstraße 10, 04315 Leipzig",Orthopäde,da44da5e-7d85-4494-8610-f554c682afaa,https://navoria.de/praxis/leipzig/owz-leipzig-ouQbYg,0.626
/hausarzt/leipzig/frau-dr-med-katja-khn-leipzig,4,MRT-Praxis Leipzig,Leipzig,"Holzhäuser Str. 75, 04299 Leipzig",Radiologe,70d8d455-0653-40c7-80e5-75e33961d7bf,https://navoria.de/praxis/leipzig/mrt-praxis-leipzig-w3n6Xg,0.626
/hausarzt/leipzig/frau-dr-med-katja-khn-leipzig,5,OCT-Leipzig,Leipzig,"Georg-Schwarz-Straße 53, 04179 Leipzig",Chirurg,922a91db-5702-4aed-b04d-1e683a43504d,https://navoria.de/praxis/leipzig/oct-leipzig-sPRRmc,0.626
/hausarzt/offenbach/dr-med-r-kappus-offenbach,1,Dr. med. R. Kappus,Offenbach am Main,"Berliner Str. 75, 63065 Offenbach am Main-Frankfurt-Ost",Hautarzt,140f10eb-689b-4675-87f4-d2c0397d9828,https://navoria.de/praxis/offenbach-am-main/dr-med-r-kappus-0CTdkI,0.825
/hausarzt/offenbach/dr-med-r-kappus-offenbach,2,Praxis Dey Offenbach,Offenbach am Main,"Lichtenplattenweg 85, 63071 Offenbach am Main",Hausarzt,a438a48e-597e-4a72-8c53-0a9654b486c3,https://navoria.de/praxis/offenbach-am-main/praxis-dey-offenbach-iAAbNo,0.731
/hausarzt/offenbach/dr-med-r-kappus-offenbach,3,ZPN Offenbach,Offenbach am Main,"Wilhelmspl. 11, 63065 Offenbach am Main",Psychiater,2e2b49e5-8b6a-452b-b58a-166da579bdc4,https://navoria.de/praxis/offenbach-am-main/zpn-offenbach-E0hYhw,0.696
/hausarzt/offenbach/dr-med-r-kappus-offenbach,4,RehaMed Offenbach,Offenbach am Main,"Geleitsstraße 61, 63067 Offenbach am Main",Orthopäde,004f7f8e-5b01-4d8a-9c47-4e92ec87c9e3,https://navoria.de/praxis/offenbach-am-main/rehamed-offenbach-Oa7I0s,0.652
/hausarzt/offenbach/dr-med-r-kappus-offenbach,5,Praxis Dr. Anne Blum - Offenbach,Offenbach am Main,"Berliner Str. 116, 63065 Offenbach am Main",Frauenarzt,79939bbf-9234-44c8-a66f-bab67116901c,https://navoria.de/praxis/offenbach-am-main/praxis-dr-anne-blum-offenbach-Hs3tuo,0.648
/hausarzt/muenchen/praxis-dr-med-qassim-al-saadawi-mnchen,1,Allgemeinmedizin München Ost,München,"Achentalstraße 10A, 81671 München",Hausarzt,0088a8df-f6c7-440f-a43a-93edbc600722,https://navoria.de/praxis/muenchen/allgemeinmedizin-muenchen-ost-n0oem8,0.650
/hausarzt/muenchen/praxis-dr-med-qassim-al-saadawi-mnchen,2,Zahnarztpraxis Dr. Ivica Alvir | München,München,"Dachauer Str. 9, 80335 München",Zahnarzt,60dafe8f-4a5e-45d2-9684-362442f07e1a,https://navoria.de/praxis/muenchen/zahnarztpraxis-dr-ivica-alvir-muenchen-cwxBn0,0.631
/hausarzt/muenchen/praxis-dr-med-qassim-al-saadawi-mnchen,3,HNO Zentrum München - Allach,München,"Georg-Reismüller-Straße 18, 80999 München",HNO-Arzt,e4202022-847d-4842-859a-954714071de3,https://navoria.de/praxis/muenchen/hno-zentrum-muenchen-allach-pa48po,0.615
/hausarzt/muenchen/praxis-dr-med-qassim-al-saadawi-mnchen,4,ALTAVIT Physiotherapie München Zentrum,München,"Tumblingerstraße 23, 80337 München",Physiotherapeut,35c4189a-a745-4944-afa7-124b6ce9a6a1,https://navoria.de/praxis/muenchen/altavit-physiotherapie-muenchen-zentrum-YghVVs,0.608
/hausarzt/muenchen/praxis-dr-med-qassim-al-saadawi-mnchen,5,RADIOLOGIE MÜNCHEN im Alten Hof,München,"Dienerstraße 12, 80331 München-Altstadt-Lehel",Radiologe,17070d97-44a5-47a1-b276-dae456b83745,https://navoria.de/praxis/muenchen/radiologie-muenchen-im-alten-hof-zCd8Ls,0.608
/hausarzt/hagen/dr-med-m-farsab-hagen,1,Dr. Med. M. Farsab,Hagen,"Friedrich-Ebert-Platz 2, 58095 Hagen",Urologe,747560d4-0458-4037-809c-0f0ab48a1c28,https://navoria.de/praxis/hagen/dr-med-m-farsab-Hz_8uU,0.825
/hausarzt/hagen/dr-med-m-farsab-hagen,2,Orthopädie Praxis Hagen Dr. med. Kay Förster,Hagen,"Elberfelder Str. 55, 58095 Hagen",Orthopäde,91312257-7e4a-4a2d-a3db-2e594aa56c50,https://navoria.de/praxis/hagen/orthopaedie-praxis-hagen-dr-med-kay-foerster-F9F41Y,0.638
/hausarzt/hagen/dr-med-m-farsab-hagen,3,Internistische Hausarztpraxis Dr. Dipl. med. Webber Hagen,Hagen,"Mittelstraße 25, 58095 Hagen",Internist,9d9303b0-dd64-4db6-a182-fe9ba284cb58,https://navoria.de/praxis/hagen/internistische-hausarztpraxis-dr-dipl-med-webber-hagen-pWJmEg,0.615
/hausarzt/hagen/dr-med-m-farsab-hagen,4,RehaVita Hagen,Hagen,"Augustastraße 57, 58089 Hagen",Physiotherapeut,7c24863a-04db-497d-9a73-21e077d308cf,https://navoria.de/praxis/hagen/rehavita-hagen-YMV9Rs,0.615
/hausarzt/hagen/dr-med-m-farsab-hagen,5,PHYSIO-FLEIGE HAGEN,Hagen,"Brahmsstraße 54, 58097 Hagen",Physiotherapeut,25779a1c-5613-45ac-9792-fc22161f0f84,https://navoria.de/praxis/hagen/physio-fleige-hagen-kZHrUY,0.582
/hausarzt/troisdorf/dr-heeg-troisdorf,1,MVZ Rhein-Sieg • Troisdorf,Troisdorf,"Hospitalstraße 45, 53840 Troisdorf",Radiologe,217e6c74-bf3c-492f-965b-5b46860efb10,https://navoria.de/praxis/troisdorf/mvz-rhein-sieg-troisdorf-mNJ4jI,0.675
/hausarzt/troisdorf/dr-heeg-troisdorf,2,GFO Kliniken Troisdorf - St. Johannes Krankenhaus,Troisdorf,"Wilhelm-Busch-Straße 9, 53844 Troisdorf-Sieglar",Krankenhaus,e169dde3-b989-4615-abd0-496a79509e3a,https://navoria.de/praxis/troisdorf/gfo-kliniken-troisdorf-st-johannes-krankenhaus-_4CuVE,0.675
/hausarzt/troisdorf/dr-heeg-troisdorf,3,Jens Straßburger / Ambulantes OP-Zentrum Troisdorf,Troisdorf,"Alte Poststraße 4, 53840 Troisdorf",Chirurg,99589c4d-eb0b-4e6e-b3de-1adc75411fa9,https://navoria.de/praxis/troisdorf/jens-strassburger-ambulantes-op-zentrum-troisdorf-QaH05Y,0.675
/hausarzt/troisdorf/dr-heeg-troisdorf,4,Privatpraxis Dr. S. Werner,Troisdorf,"In d. Bindeflacht 8, 53844 Troisdorf-Bergheim",Augenarzt,983d06ea-42d0-43d9-82fd-3bfc957cca84,https://navoria.de/praxis/troisdorf/privatpraxis-dr-s-werner-lgBXFA,0.376
/hausarzt/troisdorf/dr-heeg-troisdorf,5,MVZ HNO Rhein-Sieg,Troisdorf,"Sieglarer Str. 6, 53840 Troisdorf",HNO-Arzt,101bcc98-08e4-4b26-aa2f-397b7a68fe75,https://navoria.de/praxis/troisdorf/mvz-hno-rhein-sieg-eYB2U8,0.335
/hausarzt/delitzsch/dr-med-gerald-eckhardt-delitzsch,1,Chirurgische Praxis Delitzsch,Delitzsch,"Ludwig-Jahn-Straße 4, 04509 Delitzsch",Chirurg,c4d36e79-fbf7-4234-8a75-f4324e413d18,https://navoria.de/praxis/delitzsch/chirurgische-praxis-delitzsch-tlsdms,0.594
/hausarzt/delitzsch/dr-med-gerald-eckhardt-delitzsch,2,"Augenärzte Delitzsch, PD Dr.med. habil Yandiev, Dr.med. habil Yafai",Delitzsch,"Schäfergraben 5C, 04509 Delitzsch",Augenarzt,a3a24429-1f15-41a1-bb1a-6e25bc050104,https://navoria.de/praxis/delitzsch/augenaerzte-delitzsch-pd-drmed-habil-yandiev-drmed-habil-yafai-R71WBU,0.511
/arzt/backnang/martina-aggensteiner-backnang,1,Zahnspange Backnang,Backnang,"Sulzbacher Str. 49, 71522 Backnang",Zahnarzt,32e7b036-bfce-4978-9a13-92f5e081ff59,https://navoria.de/praxis/backnang/zahnspange-backnang-FHA2Qc,0.535
/arzt/backnang/martina-aggensteiner-backnang,2,Herr Dr. med. Gunther Schreier,Backnang,"Eduard-Breuninger-Straße 25, 71522 Backnang",Hausarzt,e5f7dc8c-6a7e-41ad-99d8-642c0ec65b66,https://navoria.de/praxis/backnang/herr-dr-med-gunther-schreier-ynLVLE,0.430
/arzt/backnang/martina-aggensteiner-backnang,3,Dr.med. Ute Ulfert & Dr.med.Dr.rer.nat Günther Ulfert,Backnang,"Karl-Krische-Straße 4, 71522 Backnang",Hausarzt,92614aa2-7d2b-4d10-bf10-ffa211e9b577,https://navoria.de/praxis/backnang/drmed-ute-ulfert-drmeddrrernat-guenther-ulfert-1ZpKoo,0.416
/arzt/backnang/martina-aggensteiner-backnang,4,Dr. Abdulkader Ahmad,Backnang,"Marktstraße 1, 71522 Backnang",Hausarzt,20262863-e446-4289-93bc-873c4ae63753,https://navoria.de/praxis/backnang/dr-abdulkader-ahmad-4SstMk,0.401
/arzt/backnang/martina-aggensteiner-backnang,5,Hausarztpraxis Annette Dalkowski & Wolfgang Steinh Fachärzte für Allgemeinmedizin,Backnang,"Sulzbacher Str. 99, 71522 Backnang",Hausarzt,d95e262d-4bd0-4640-8c34-0a91e16986ea,https://navoria.de/praxis/backnang/hausarztpraxis-annette-dalkowski-wolfgang-steinh-fachaerzte-fuer-allgemeinmedizi-f3p0FM,0.395
/arzt/flensburg/drcarolin-langhanke-dr-christina-brombacher-flensburg,1,Dr.Carolin Langhanke & Dr. Christina Brombacher,Flensburg,"Apenrader Str. 10, 24939 Flensburg-Klues",Internist,337a8960-7a3d-4763-a6e1-ab21fa7dfbfe,https://navoria.de/praxis/flensburg/drcarolin-langhanke-dr-christina-brombacher-1phW1o,0.765
/arzt/flensburg/drcarolin-langhanke-dr-christina-brombacher-flensburg,2,Orthopädie Flensburg,Flensburg,"Marienhölzungsweg 60, 24939 Flensburg-Westliche Höhe",Orthopäde,5ae5bd41-0175-452d-b2c6-e7c6699a8413,https://navoria.de/praxis/flensburg/orthopaedie-flensburg-oWXoEk,0.741
/arzt/flensburg/drcarolin-langhanke-dr-christina-brombacher-flensburg,3,Zahnarztpraxis Am Plack in Flensburg,Flensburg,"Fördestraße 74, 24944 Flensburg-Mürwik",Zahnarzt,79a3e74c-9f4f-404a-a4fe-f45f1396b4da,https://navoria.de/praxis/flensburg/zahnarztpraxis-am-plack-in-flensburg-zYJCHU,0.573
/arzt/flensburg/drcarolin-langhanke-dr-christina-brombacher-flensburg,4,Diabetes Zentrum Flensburg,Flensburg,"medi.zentrum am franziskus, Waldstraße 13-15, 24939 Flensburg-Westliche Höhe",Hausarzt,0a69a5fb-66ad-4781-9952-fec81f3a9cdf,https://navoria.de/praxis/flensburg/diabetes-zentrum-flensburg-u-VGtQ,0.566
/arzt/flensburg/drcarolin-langhanke-dr-christina-brombacher-flensburg,5,Medizin Flensburg.de,Flensburg,"Apenrader Str. 2, 24939 Flensburg",Hausarzt,69b426bf-8ed2-4e23-84c3-c80edc69ef6d,https://navoria.de/praxis/flensburg/medizin-flensburgde-5ImoQU,0.545
/hausarzt/jever/hausarztpraxis-am-schlo-jever,1,Gynäkologische Gemeinschaftspraxis Jever / Wilhelmshaven,Jever,"Petersilienstraße 2, 26441 Jever",Frauenarzt,80ddcc77-5cd6-4a7f-aa20-2f1e9e0f2789,https://navoria.de/praxis/jever/gynaekologische-gemeinschaftspraxis-jever-wilhelmshaven-TPbFTM,0.596
/hausarzt/jever/hausarztpraxis-am-schlo-jever,2,Dr. Michael Schirmann,Jever,"Petersilienstraße 2, 26441 Jever",Frauenarzt,18a5347f-2321-44ec-aa1c-5b6b10c79222,https://navoria.de/praxis/jever/dr-michael-schirmann-IloeLE,0.529
/hausarzt/dorsten/herr-dr-med-georg-haase-dorsten,1,MediDermis Dorsten,Dorsten,"Südwall 15, 46282 Dorsten",Hautarzt,8194d79f-2c04-4fbe-a762-77ef0c15929e,https://navoria.de/praxis/dorsten/medidermis-dorsten-_UhvOA,0.579
/hausarzt/dorsten/herr-dr-med-georg-haase-dorsten,2,Holzwarth Apotheke Dorsten,Dorsten,"im Ärztehaus LaVie, Halterner Str. 19A, 46284 Dorsten",Apotheke,01826f7e-2cbe-46ec-9105-3cac6001e35e,https://navoria.de/praxis/dorsten/holzwarth-apotheke-dorsten-k9JVDA,0.552
/hausarzt/dorsten/herr-dr-med-georg-haase-dorsten,3,KERN-Praxis Orthopädie & Unfallchirurgie Dorsten,Dorsten,"Pfarrer-Wilhelm-Schmitz-Straße 1 a, 46282 Dorsten",Orthopäde,041f42e1-72b5-48fe-bc03-e5c4be3b597c,https://navoria.de/praxis/dorsten/kern-praxis-orthopaedie-unfallchirurgie-dorsten-gzpXGA,0.538
/hausarzt/dorsten/herr-dr-med-georg-haase-dorsten,4,Dr. med. Torsten Sassinek & Dr. med. Cordula Ullrich · Fachärzte für Neurologie,Dorsten,"Halterner Str. 29, 46284 Dorsten-Hervest",Urologe,2f2dac1f-c15d-4f70-8285-6174f2072a45,https://navoria.de/praxis/dorsten/dr-med-torsten-sassinek-dr-med-cordula-ullrich-fachaerzte-fuer-neurologie-Ltcx3Q,0.444
/hausarzt/dorsten/herr-dr-med-georg-haase-dorsten,5,Dr. med. dent. Oliver Moritz,Dorsten,"Fritz-Eggeling-Allee 1, 46286 Dorsten",Zahnarzt,d85148ee-d79c-42ec-866e-5ca5174b478e,https://navoria.de/praxis/dorsten/dr-med-dent-oliver-moritz-wXOb7Y,0.376
/hausarzt/rottenburg/herr-dr-med-matthias-ehrt-rottenburg,1,Neuro-Praxis Rottenburg Dr.Sigg/ Dr.Freist,Rottenburg am Neckar,"Spiegelgasse 1, 72108 Rottenburg am Neckar",Urologe,a19271c7-cb36-460e-a4e0-fde8ecfec100,https://navoria.de/praxis/rottenburg-am-neckar/neuro-praxis-rottenburg-drsigg-drfreist-zQkhxg,0.583
/hausarzt/rottenburg/herr-dr-med-matthias-ehrt-rottenburg,2,Augenzentrum Eckert: Rottenburg,Rottenburg am Neckar,"Tübinger Str. 16, 72108 Rottenburg am Neckar",Augenarzt,1922f344-d5c5-40c2-a2c3-0d9162023574,https://navoria.de/praxis/rottenburg-am-neckar/augenzentrum-eckert-rottenburg-QHj4K8,0.554
/hausarzt/rottenburg/herr-dr-med-matthias-ehrt-rottenburg,3,Gastroenterologiezentrum Rottenburg,Rottenburg am Neckar,"Tübinger Str. 16, 72108 Rottenburg am Neckar",Internist,d626bb2e-0be8-4f72-af1b-8343430112da,https://navoria.de/praxis/rottenburg-am-neckar/gastroenterologiezentrum-rottenburg-F0kNk4,0.533
/hausarzt/rottenburg/herr-dr-med-matthias-ehrt-rottenburg,4,"Matthias Cuno, Facharzt für Urologie, Andrologie u. med. Tumortherapie",Rottenburg am Neckar,"Königstraße 50, 72108 Rottenburg am Neckar",Urologe,637b5eff-bcd2-4910-934d-06ca0c0a6427,https://navoria.de/praxis/rottenburg-am-neckar/matthias-cuno-facharzt-fuer-urologie-andrologie-u-med-tumortherapie-Wuh35I,0.519
/hausarzt/rottenburg/herr-dr-med-matthias-ehrt-rottenburg,5,PD Dr. med. Christian Eick und Dr. med. Nina Götz,Rottenburg am Neckar,"Poststraße 15, 72108 Rottenburg am Neckar",Internist,0cd77501-a18a-4c44-9890-a61ebb34e5c3,https://navoria.de/praxis/rottenburg-am-neckar/pd-dr-med-christian-eick-und-dr-med-nina-goetz-XE8dzo,0.385
/hausarzt/luenen/herr-dr-med-ulrich-hning-lnen,1,Herr Dr. med. Ulrich Hüning,Lünen,"Altstadtstraße 32, 44534 Lünen",Internist,1ee52268-2986-4901-a4e3-3a8408065999,https://navoria.de/praxis/luenen/herr-dr-med-ulrich-huening-9ImhnM,0.695
/hausarzt/luenen/herr-dr-med-ulrich-hning-lnen,2,KJP-Lünen,Lünen,"Dortmunder Str. 13, 44536 Lünen",Psychiater,e34f2aeb-3b4d-45aa-a656-45d9d2e2bab9,https://navoria.de/praxis/luenen/kjp-luenen-kWanZ0,0.610
/hausarzt/luenen/herr-dr-med-ulrich-hning-lnen,3,Gemeinschaftspraxis Dr.med. Joachim Triebold & Janina Lech,Lünen,"Preußenstraße 49A, 44532 Lünen",Internist,f01bf862-98a1-42ab-9012-02948cf5d899,https://navoria.de/praxis/luenen/gemeinschaftspraxis-drmed-joachim-triebold-janina-lech-lbRusU,0.557
/hausarzt/luenen/herr-dr-med-ulrich-hning-lnen,4,Physiotherapie Pentling Lünen,Lünen,"Kurt-Schumacher-Straße 6, 44534 Lünen",Physiotherapeut,2a97b614-ba36-4320-a3c4-46f2340a4661,https://navoria.de/praxis/luenen/physiotherapie-pentling-luenen-SjvjXY,0.554
/hausarzt/luenen/herr-dr-med-ulrich-hning-lnen,5,Knappschaft Kliniken Lünen,Lünen,"Brechtener Str. 59, 44536 Lünen",Chirurg,a7ac4d43-6b47-4f2a-ab0b-e10df5cb5aaf,https://navoria.de/praxis/luenen/knappschaft-kliniken-luenen-To6j8A,0.545
